Supplier	Total_Invoice_Amount	Total_Invoice_Count	Year	Client	Record_Count
"RVP Flooring System, Inc."	1902.600000	1.000000	2015	"equinor"	1
"RW Trucking LLC"	14239.500000	6.000000	2015	"equinor"	1
"RWDY, Inc"	536701.670000	37.000000	2018	"equinor"	1
"RWLS, LLC"	600.000000	1.000000	2018	"equinor"	1
"Ryan Environmental LLC"	44744.710000	6.000000	2018	"equinor"	1
"Ryan Environmental Transport LLC"	453161.380000	20.000000	2018	"equinor"	2
"Ryan LLC"	45001.130000	7.000000	2015	"equinor"	3
"Ryan LLC"	632821.800000	8.000000	2016	"equinor"	3
"Ryan LLC"	1268749.280000	17.000000	2017	"equinor"	5
"Ryan LLC"	756586.020000	21.000000	2018	"equinor"	6
"Ryans Found It Now"	38211.500000	108.000000	2015	"equinor"	3
"Ryans Found It Now"	2522.250000	8.000000	2016	"equinor"	1
"Rystad Energy Inc."	43500.000000	2.000000	2016	"equinor"	1
"Rystad Energy Inc."	19485.000000	1.000000	2018	"equinor"	1
"S & A Property Research, LLC"	13773075.840000	82.000000	2015	"equinor"	1
"S & A Property Research, LLC"	2311869.550000	95.000000	2016	"equinor"	2
"S & A Property Research, LLC"	1465305.870000	55.000000	2017	"equinor"	2
"S & A Property Research, LLC"	4617279.120000	300.000000	2018	"equinor"	1
"S&K Stack Testing Inc"	234090.000000	130.000000	2015	"equinor"	2
"S&K Stack Testing Inc"	57115.000000	32.000000	2016	"equinor"	1
"S&K Stack Testing Inc"	33055.000000	15.000000	2017	"equinor"	1
"S&K Stack Testing Inc"	44094.000000	20.000000	2018	"equinor"	1
"S&P Global Platts"	97839.250000	1.000000	2015	"equinor"	1
"S&P Global Platts"	134674.870000	2.000000	2017	"equinor"	2
"S&S Safety Training, LLC."	36591.170000	6.000000	2018	"equinor"	2
"Safe Arc Technology LLC"	64048.850000	1.000000	2018	"equinor"	1
"Safekick Americas, LLC"	430405.090000	15.000000	2015	"equinor"	3
"Safesite Inc"	55016.400000	36.000000	2015	"equinor"	1
"Safesite Inc"	59539.600000	33.000000	2016	"equinor"	2
"Safesite Inc"	68818.800000	49.000000	2017	"equinor"	2
"Safesite Inc"	63469.950000	47.000000	2018	"equinor"	2
"SafeTech Inc."	194470.400000	6.000000	2015	"equinor"	1
"Safety Management Systems, LLC"	8797.730000	2.000000	2015	"equinor"	1
"Saf-T Compliance International LLC"	3572657.280000	476.000000	2015	"equinor"	1
"SAGERIDER Inc."	163107.570000	2.000000	2017	"equinor"	1
"SAGERIDER Inc."	721364.210000	10.000000	2018	"equinor"	3
"Salesforce.com Inc."	11100.260000	1.000000	2017	"equinor"	1
"Saltwater Cowboys, Inc."	83000.000000	6.000000	2018	"equinor"	1
"Sam Houston Petroleum Land Services"	204928.880000	25.000000	2015	"equinor"	2
"Samaripa Oilfield Services, LLC"	7566.680000	2.000000	2018	"equinor"	1
"Sam's Limousine & Transportation"	3240.000000	2.000000	2015	"equinor"	1
"Sam's Limousine & Transportation"	6990.000000	5.000000	2016	"equinor"	3
"Sam's Limousine & Transportation"	4175.000000	2.000000	2017	"equinor"	1
"Sancus Energy & Power, LLC"	440608.490000	3.000000	2017	"equinor"	1
"Sanjel (Usa) Inc"	105186.170000	3.000000	2015	"equinor"	1
"Sankofa Aviation LLC"	3234.000000	3.000000	2015	"equinor"	1
"SAP America, Inc."	32908.000000	1.000000	2015	"equinor"	1
"Savage Services Corporation"	281655.240000	66.000000	2015	"equinor"	2
"Savage Services Corporation"	8616.780000	3.000000	2016	"equinor"	1
"Savills Studley, Inc."	880816.390000	1.000000	2016	"equinor"	1
"Savills Studley, Inc."	880816.390000	1.000000	2017	"equinor"	1
"SBM Offshore USA, Inc."	50000.000000	1.000000	2016	"equinor"	1
"Scaled Solutions Ltd."	103422.950000	1.000000	2016	"equinor"	1
"SCC Inspection Services Inc."	345398.500000	108.000000	2017	"equinor"	2
"SCC Inspection Services Inc."	1046915.250000	500.000000	2018	"equinor"	2
"Schieber Shale Consulting LLC"	30000.000000	1.000000	2017	"equinor"	1
"Schieber Shale Consulting LLC"	50000.000000	1.000000	2018	"equinor"	1
"Schlotzskys Stores LLC"	2423.560000	9.000000	2018	"equinor"	2
"Schlumberger Information Solutions"	83355.040000	2.000000	2015	"equinor"	3
"Schlumberger Information Solutions"	7700.000000	1.000000	2018	"equinor"	1
"Schlumberger Technology Corporation"	154113913.720000	609.000000	2015	"equinor"	22
"Schlumberger Technology Corporation"	23751695.740000	81.000000	2016	"equinor"	17
"Schlumberger Technology Corporation"	8253373.430000	61.000000	2017	"equinor"	15
"Schlumberger Technology Corporation"	9298761.680000	139.000000	2018	"equinor"	17
"Schmidt Land Services, Inc."	409498.200000	3.000000	2015	"equinor"	1
"Schneider Electric USA, Inc."	1240226.500000	6.000000	2015	"equinor"	1
"Sciencelogic Inc"	9824.580000	1.000000	2015	"equinor"	1
"Scientific Drilling International,"	128140.060000	38.000000	2015	"equinor"	2
"Scientific Drilling International,"	61166.900000	7.000000	2016	"equinor"	2
"Scientific Drilling International,"	8463.640000	1.000000	2017	"equinor"	1
"Scientific Drilling International,"	1565503.500000	13.000000	2018	"equinor"	1
"Sea Risk Solutions LLC"	200617.520000	11.000000	2018	"equinor"	1
"SEACOR Marine LLC"	1599650.000000	8.000000	2018	"equinor"	1
"Seatrax Inc"	82929.680000	7.000000	2017	"equinor"	3
"Seatrax Inc"	335105.550000	34.000000	2018	"equinor"	3
"Seaway Heavy Lifting Offshore"	60000.000000	1.000000	2018	"equinor"	1
"Secor"	581659.310000	8.000000	2015	"equinor"	1
"Secor"	133156.000000	2.000000	2016	"equinor"	1
"Secor"	80613.000000	1.000000	2017	"equinor"	1
"Secure Ecoshred"	6259.730000	29.000000	2015	"equinor"	1
"Secure Ecoshred"	5796.000000	25.000000	2016	"equinor"	1
"Secure Ecoshred"	6027.840000	26.000000	2017	"equinor"	2
"Secure Ecoshred"	6520.960000	28.000000	2018	"equinor"	1
"Secure Energy Services USA LLC"	39310.940000	39.000000	2015	"equinor"	1
"Secure Energy Services USA LLC"	645623.290000	465.000000	2016	"equinor"	3
"Secure Energy Services USA LLC"	1687556.660000	1050.000000	2017	"equinor"	5
"Secure Energy Services USA LLC"	1699702.710000	951.000000	2018	"equinor"	4
"Secure On-Site Services USA LLC"	173724.930000	168.000000	2016	"equinor"	3
"Secure On-Site Services USA LLC"	294104.200000	333.000000	2017	"equinor"	5
"Secure On-Site Services USA LLC"	211703.180000	232.000000	2018	"equinor"	5
"SeekOps Inc."	65604.500000	3.000000	2017	"equinor"	2
"SeekOps Inc."	538682.860000	12.000000	2018	"equinor"	7
"SegreTech Inc."	57596.080000	5.000000	2018	"equinor"	1
"Seitel Data Inc."	1669414.930000	2.000000	2017	"equinor"	2
"Seitel Solutions Ltd"	34172.050000	6.000000	2016	"equinor"	1
"Seitel Solutions Ltd"	100549.960000	15.000000	2017	"equinor"	1
"SEMPCheck Services Inc."	7020.750000	11.000000	2017	"equinor"	2
"SEMPCheck Services Inc."	97341.750000	18.000000	2018	"equinor"	1
"SEMS-Tech, LLC"	12755.960000	1.000000	2018	"equinor"	1
"Sendero Fund I, LLC."	14546.700000	10.000000	2017	"equinor"	2
"Seneca Technologies Inc"	35000.000000	1.000000	2016	"equinor"	1
"Seneca Technologies Inc"	37887.500000	1.000000	2017	"equinor"	1
"Seneca Technologies Inc"	37887.500000	1.000000	2018	"equinor"	1
"Serlin International Limousine"	4760.920000	2.000000	2015	"equinor"	1
"Serlin International Limousine"	5552.700000	2.000000	2016	"equinor"	1
"Serlin International Limousine"	3619.190000	2.000000	2018	"equinor"	1
"Service Welding & Machine Co. , LLC"	11903.000000	1.000000	2015	"equinor"	1
"Services Pétroliers Schlumberger"	132000.000000	1.000000	2016	"equinor"	1
"SERVICIO Y SOPORTE EN TECNOLOGIA"	582150.030000	2.000000	2018	"equinor"	1
"SES Holding, LLC dba Select Energy"	9239322.620000	140.000000	2015	"equinor"	6
"SES Holding, LLC dba Select Energy"	5430177.770000	85.000000	2016	"equinor"	5
"SES Holding, LLC dba Select Energy"	3349629.370000	91.000000	2017	"equinor"	3
"SES Holding, LLC dba Select Energy"	13939040.680000	227.000000	2018	"equinor"	7
"SES Holdings, LLC - Rockwater"	1046230.960000	733.000000	2018	"equinor"	5
"SFI Oil & Gas Production Systems, L"	55019.250000	2.000000	2017	"equinor"	2
"SGS ACCUTEST Incorporated"	128.030000	1.000000	2017	"equinor"	1
"SGS North America Inc."	23772.010000	8.000000	2015	"equinor"	1
"SGS North America Inc."	216548.770000	80.000000	2016	"equinor"	3
"SGS North America Inc."	557471.130000	272.000000	2017	"equinor"	8
"SGS North America Inc."	555705.080000	368.000000	2018	"equinor"	9
"SH Group A/S"	-10725.310000	1.000000	2018	"equinor"	1
"Shadow Industries LLP"	100000.000000	1.000000	2017	"equinor"	1
"Shale Oilfield Services, LLC"	153834.500000	22.000000	2017	"equinor"	2
"Shale Oilfield Services, LLC"	1501115.740000	113.000000	2018	"equinor"	3
"Shale Tec, LLC"	10446.130000	1.000000	2018	"equinor"	1
"Shale Testing Solutions LLC"	11214.000000	8.000000	2015	"equinor"	1
"Shale Testing Solutions LLC"	14916.500000	12.000000	2016	"equinor"	1
"Shale Testing Solutions LLC"	54857.000000	35.000000	2017	"equinor"	1
"Shale Testing Solutions LLC"	35910.000000	23.000000	2018	"equinor"	1
"Shallenberger Construction, Inc."	1125561.330000	16.000000	2015	"equinor"	5
"Shallenberger Construction, Inc."	2461860.940000	38.000000	2016	"equinor"	2
"Shallenberger Construction, Inc."	2715404.260000	21.000000	2017	"equinor"	2
"Shallenberger Construction, Inc."	1044567.890000	12.000000	2018	"equinor"	3
"Shamrock Environmental Corporation"	318124.300000	2.000000	2016	"equinor"	1
"Shamrock Environmental Corporation"	32455.600000	1.000000	2017	"equinor"	1
"Shamrock Gas Analysis, Inc."	45764.720000	21.000000	2015	"equinor"	1
"Shamrock Management, LLC"	3752803.210000	55.000000	2017	"equinor"	2
"Shamrock Management, LLC"	7921783.340000	191.000000	2018	"equinor"	3
"Shaughnessy Kniep Hawe"	47529.060000	48.000000	2015	"equinor"	1
"Shaw Business"	55572.770000	6.000000	2017	"equinor"	1
"Shaw Business"	40040.970000	6.000000	2018	"equinor"	1
"SHE Environmental LLC"	186172.520000	9.000000	2017	"equinor"	1
"SHE Environmental LLC"	248772.330000	14.000000	2018	"equinor"	1
"Shearman & Sterling LLP"	1250635.760000	15.000000	2017	"equinor"	3
"Shearman & Sterling LLP"	3193993.820000	46.000000	2018	"equinor"	3
"Sheridan Electric Co-Op Inc"	492207.220000	14.000000	2015	"equinor"	2
"Sheridan Electric Co-Op Inc"	557242.240000	15.000000	2016	"equinor"	2
"Sheridan Electric Co-Op Inc"	547972.110000	23.000000	2017	"equinor"	2
"Sheridan Electric Co-Op Inc"	478041.300000	24.000000	2018	"equinor"	2
"Shift Services LLC"	1411855.860000	201.000000	2015	"equinor"	5
"Shift Services LLC"	1123867.850000	327.000000	2016	"equinor"	6
"Shift Services LLC"	746278.080000	125.000000	2017	"equinor"	7
"Shift Services LLC"	1108539.870000	133.000000	2018	"equinor"	6
"Siboney Energy Services, Inc."	684399.650000	57.000000	2015	"equinor"	1
"Siboney Energy Services, Inc."	446208.500000	157.000000	2016	"equinor"	2
"Sidewinder Drilling Inc."	12713497.750000	89.000000	2015	"equinor"	2
"Siegel's Corporate Gifts, Inc."	34123.310000	14.000000	2015	"equinor"	3
"Siegel's Corporate Gifts, Inc."	76732.630000	25.000000	2016	"equinor"	1
"Siegel's Corporate Gifts, Inc."	122583.420000	47.000000	2017	"equinor"	7
"Siegel's Corporate Gifts, Inc."	398866.010000	51.000000	2018	"equinor"	6
"Signius Communications"	3738.190000	24.000000	2015	"equinor"	2
"Signius Communications"	2530.410000	22.000000	2016	"equinor"	4
"Signius Communications"	2474.960000	14.000000	2017	"equinor"	3
"Signius Communications"	2668.150000	17.000000	2018	"equinor"	2
"Signs by Dan"	70235.280000	14.000000	2015	"equinor"	1
"Signs by Dan"	6824.010000	12.000000	2016	"equinor"	1
"Signs by Dan"	108528.390000	25.000000	2017	"equinor"	1
"Signs by Dan"	14476.320000	17.000000	2018	"equinor"	3
"SIGNS LIMITED LLC"	1988.830000	1.000000	2017	"equinor"	1
"SIGNS LIMITED LLC"	207.710000	2.000000	2018	"equinor"	1
"Silicus Technologies , LLC"	68417.270000	9.000000	2017	"equinor"	1
"Silixa LLC"	375437.840000	1.000000	2017	"equinor"	1
"Silixa LLC"	55500.000000	1.000000	2018	"equinor"	1
"Silverback Consulting Group LLC"	7652.100000	2.000000	2018	"equinor"	1
"Silvertip Propane-Roundup"	15324.870000	26.000000	2015	"equinor"	1
"Silvertip Propane-Roundup"	1746.220000	6.000000	2016	"equinor"	1
"Simons Petroleum, LLC"	1313915.910000	168.000000	2015	"equinor"	1
"Simons Petroleum, LLC"	1054395.810000	212.000000	2016	"equinor"	1
"Simons Petroleum, LLC"	1200940.170000	183.000000	2017	"equinor"	1
"Simons Petroleum, LLC"	24777.980000	22.000000	2018	"equinor"	1
"SimplexGrinnell LP"	957.150000	1.000000	2015	"equinor"	1
"Sirius Solutions, LLLP"	1082090.680000	62.000000	2015	"equinor"	3
"Sirius Solutions, LLLP"	768832.350000	75.000000	2016	"equinor"	2
"Sirius Solutions, LLLP"	481550.000000	45.000000	2017	"equinor"	2
"Sirius Solutions, LLLP"	4128.000000	1.000000	2018	"equinor"	1
"Site Energy (USA), Inc."	8932795.500000	317.000000	2015	"equinor"	5
"Site Energy (USA), Inc."	4422459.920000	191.000000	2016	"equinor"	6
"Site Energy (USA), Inc."	1704189.600000	110.000000	2017	"equinor"	2
"Sivalls Inc"	1088713.750000	361.000000	2015	"equinor"	4
"Sivalls Inc"	168018.490000	58.000000	2016	"equinor"	2
"Sivalls Inc"	59401.730000	28.000000	2017	"equinor"	3
"Sivalls Inc"	79090.780000	57.000000	2018	"equinor"	2
"Six C Fabrication, Inc."	674006.940000	16.000000	2015	"equinor"	4
"Six C Fabrication, Inc."	630264.980000	17.000000	2016	"equinor"	5
"Six C Fabrication, Inc."	1877350.440000	62.000000	2017	"equinor"	2
"Six C Fabrication, Inc."	1913101.950000	66.000000	2018	"equinor"	3
"Skipping Stone LLC"	20945.000000	1.000000	2015	"equinor"	1
"Skipping Stone LLC"	10603.100000	1.000000	2016	"equinor"	1
"Slalom, LLC"	1034022.650000	7.000000	2015	"equinor"	2
"Slalom, LLC"	2494237.370000	28.000000	2016	"equinor"	4
"Slalom, LLC"	564417.750000	13.000000	2017	"equinor"	3
"Slaugh Fishing Services Inc."	109902.180000	9.000000	2015	"equinor"	1
"Slaugh Fishing Services Inc."	14204.620000	2.000000	2016	"equinor"	1
"Slaugh Fishing Services Inc."	30756.730000	2.000000	2017	"equinor"	1
"SM Fencing & Energy Services Inc"	99865.300000	35.000000	2016	"equinor"	1
"SM Fencing & Energy Services Inc"	3677090.050000	1327.000000	2017	"equinor"	4
"SM Fencing & Energy Services Inc"	5171851.610000	1253.000000	2018	"equinor"	7
"Smiling Moose Deli"	7449.380000	9.000000	2018	"equinor"	1
"Smith International, Inc."	9433396.340000	331.000000	2015	"equinor"	17
"Smith International, Inc."	2605898.470000	98.000000	2016	"equinor"	13
"Smith International, Inc."	2853209.210000	182.000000	2017	"equinor"	6
"Smith International, Inc."	1988879.950000	160.000000	2018	"equinor"	4
"Smith Stratigraphic LLC"	10750.000000	2.000000	2018	"equinor"	1
"Sodexo, Inc. & Affiliates"	784111.560000	115.000000	2015	"equinor"	2
"Sodexo, Inc. & Affiliates"	20713.080000	6.000000	2016	"equinor"	2
"Solar Turbines Inc."	11856.800000	3.000000	2017	"equinor"	1
"Solar Turbines Inc."	15972.850000	2.000000	2018	"equinor"	1
"Solid Waste Services of West Virgin"	2253.920000	14.000000	2015	"equinor"	2
"Solid Waste Services of West Virgin"	3294.140000	27.000000	2016	"equinor"	1
"Solid Waste Services of West Virgin"	1442.630000	14.000000	2017	"equinor"	2
"Solid Waste Services of West Virgin"	5092.750000	34.000000	2018	"equinor"	2
"South Central Power Company"	11190.000000	18.000000	2016	"equinor"	2
"South Central Power Company"	64185.140000	44.000000	2017	"equinor"	1
"South Central Power Company"	66150.000000	79.000000	2018	"equinor"	1
"South Texas Oilfield Solutions Inc"	1327152.770000	1178.000000	2016	"equinor"	3
"South Texas Oilfield Solutions Inc"	4282005.140000	2533.000000	2017	"equinor"	6
"South Texas Oilfield Solutions Inc"	4681203.270000	1767.000000	2018	"equinor"	6
"SouthTex Treaters LLC"	3965310.620000	6.000000	2018	"equinor"	4
"Southwest Drilling Solutions"	22150.000000	3.000000	2016	"equinor"	1
"Southwest Drilling Solutions"	23689.410000	2.000000	2017	"equinor"	1
"Southwest Oilfield Products, Inc."	6234.530000	2.000000	2016	"equinor"	1
"Southwest Oilfield Products, Inc."	31805.010000	2.000000	2017	"equinor"	1
"Southwest Oilfield Products, Inc."	13597.500000	1.000000	2018	"equinor"	1
"Southwestern Energy Company"	16564.500000	1.000000	2016	"equinor"	1
"Spark Monkey Fab & Design, LLC"	33114.400000	1.000000	2018	"equinor"	1
"Sparq1200"	9943.850000	3.000000	2015	"equinor"	2
"Sparq1200"	3247.500000	1.000000	2016	"equinor"	1
"Sparrows Offshore LLC"	33154.830000	3.000000	2018	"equinor"	2
"Spartan Energy Services LLC DBA SEP"	27831.060000	16.000000	2015	"equinor"	1
"Spartan Energy Services LLC DBA SEP"	2174311.730000	49.000000	2016	"equinor"	2
"Spartan Energy Services LLC DBA SEP"	2559317.550000	57.000000	2017	"equinor"	4
"Spartan Energy Services LLC DBA SEP"	3001496.510000	55.000000	2018	"equinor"	5
"Spartan Engineering Inc"	5101.000000	4.000000	2015	"equinor"	1
"Spartan Engineering Inc"	7823.000000	7.000000	2016	"equinor"	2
"Spatial Energy LLC"	85280.000000	1.000000	2015	"equinor"	1
"Specialized Desanders USA Inc"	126000.000000	12.000000	2018	"equinor"	1
"Specialized Technological Threading"	1035.720000	1.000000	2015	"equinor"	1
"Specialized Technological Threading"	5535.000000	1.000000	2016	"equinor"	1
"Spectraseis Inc."	84000.000000	2.000000	2015	"equinor"	1
"SpectraSensors Inc."	66357.750000	2.000000	2015	"equinor"	1
"SpectraSensors Inc."	3053.800000	1.000000	2016	"equinor"	1
"SpectraSensors Inc."	5196.000000	1.000000	2017	"equinor"	1
"Spectro-Scan, Inc."	4395.000000	41.000000	2018	"equinor"	3
"SpeedCast Communications, Inc."	1569499.780000	31.000000	2015	"equinor"	3
"SpeedCast Communications, Inc."	351947.200000	28.000000	2016	"equinor"	3
"SpeedCast Communications, Inc."	184646.000000	10.000000	2017	"equinor"	2
"SpeedCast Communications, Inc."	75192.000000	5.000000	2018	"equinor"	1
"Speedcast Norway AS"	37500.000000	1.000000	2016	"equinor"	1
"Sphera Solutions, Inc."	10297.560000	1.000000	2018	"equinor"	1
"Spidle Turbeco"	7102.000000	1.000000	2015	"equinor"	1
"Spirit Global Energy Solutions, Inc"	7360.500000	1.000000	2016	"equinor"	1
"Spirit Global Energy Solutions, Inc"	182861.840000	38.000000	2017	"equinor"	1
"Spirit Global Energy Solutions, Inc"	248031.250000	48.000000	2018	"equinor"	1
"Spitzer Industries, Inc."	282810.000000	2.000000	2015	"equinor"	1
"SPL, Inc."	559084.290000	2018.000000	2015	"equinor"	2
"SPL, Inc."	339652.190000	1362.000000	2016	"equinor"	2
"SPL, Inc."	227758.540000	290.000000	2017	"equinor"	2
"SPL, Inc."	317197.250000	347.000000	2018	"equinor"	2
"SPN Well Services, Inc"	169908.580000	12.000000	2018	"equinor"	2
"Sprint Energy Services, LLC"	338741.500000	72.000000	2015	"equinor"	1
"Sprint Energy Services, LLC"	690465.260000	156.000000	2016	"equinor"	3
"Sprint Energy Services, LLC"	2381129.030000	423.000000	2017	"equinor"	4
"Sprint Energy Services, LLC"	6696639.710000	884.000000	2018	"equinor"	4
"SRG Solutions"	622.440000	1.000000	2017	"equinor"	1
"Sri Monogramming Inc"	10348.400000	26.000000	2015	"equinor"	1
"Sri Monogramming Inc"	2109.480000	34.000000	2016	"equinor"	1
"Sri Monogramming Inc"	1339.850000	23.000000	2017	"equinor"	1
"Stabil Drill Specialties, LLC"	143695.770000	63.000000	2015	"equinor"	3
"Stabil Drill Specialties, LLC"	42940.340000	25.000000	2016	"equinor"	2
"Stabil Drill Specialties, LLC"	69328.860000	46.000000	2017	"equinor"	2
"Stabil Drill Specialties, LLC"	81875.790000	30.000000	2018	"equinor"	3
"Stage 3 Separation LLC"	455416.410000	5.000000	2018	"equinor"	1
"Stage Completions (USA) Corporation"	1170214.140000	4.000000	2017	"equinor"	1
"Stage Completions (USA) Corporation"	784427.240000	10.000000	2018	"equinor"	2
"Staley Communication Inc"	31528.490000	3.000000	2015	"equinor"	1
"Staley Communication Inc"	10942.690000	1.000000	2016	"equinor"	1
"Stallion Oilfield Construction, LLC"	7147987.920000	719.000000	2015	"equinor"	15
"Stallion Oilfield Construction, LLC"	2944160.210000	335.000000	2016	"equinor"	11
"Stallion Oilfield Construction, LLC"	3680031.420000	473.000000	2017	"equinor"	5
"Stallion Oilfield Construction, LLC"	1092621.750000	296.000000	2018	"equinor"	5
"Stallion Oilfield Services Ltd."	3025756.880000	912.000000	2015	"equinor"	11
"Stallion Oilfield Services Ltd."	941676.640000	347.000000	2016	"equinor"	6
"Stallion Oilfield Services Ltd."	982962.110000	654.000000	2017	"equinor"	4
"Stallion Oilfield Services Ltd."	1330057.570000	826.000000	2018	"equinor"	5
"Stamford Emergency Medical Services"	3990.000000	5.000000	2016	"equinor"	1
"Stamford Emergency Medical Services"	2280.000000	2.000000	2018	"equinor"	1
"Standard Tubular Services, Inc."	35200.000000	46.000000	2015	"equinor"	2
